package,file_path,file_name,vulnerability_status,label
python-packages-1757595213589,source\pip\_internal\utils\temp_dir.py,temp_dir.py,0.999832034111023,malicious
python-packages-1757595213589,source\pip\_vendor\cachecontrol\filewrapper.py,filewrapper.py,0.9998319149017334,malicious
python-packages-1757595213589,source\pip\_internal\models\direct_url.py,direct_url.py,0.9998317956924438,malicious
python-packages-1757595213589,source\pip\_internal\operations\build\wheel_editable.py,wheel_editable.py,0.9998315572738647,malicious
python-packages-1757595213589,source\pip\_internal\models\format_control.py,format_control.py,0.9998308420181274,malicious
python-packages-1757595213589,source\pip\_internal\models\search_scope.py,search_scope.py,0.9998302459716797,malicious
python-packages-1757595213589,source\pip\_internal\operations\build\metadata_editable.py,metadata_editable.py,0.999829888343811,malicious
python-packages-1757595213589,source\pip\_internal\network\xmlrpc.py,xmlrpc.py,0.9998297691345215,malicious
python-packages-1757595213589,source\pip\_internal\models\pylock.py,pylock.py,0.9998296499252319,malicious
python-packages-1757595213589,source\pip\_vendor\rich\measure.py,measure.py,0.9998295307159424,malicious
python-packages-1757595213589,source\pip\_vendor\packaging\requirements.py,requirements.py,0.9998289346694946,malicious
python-packages-1757595213589,source\pip\_internal\commands\inspect.py,inspect.py,0.9998284578323364,malicious
python-packages-1757595213589,source\pip\_vendor\cachecontrol\wrapper.py,wrapper.py,0.9998283386230469,malicious
python-packages-1757595213589,source\pip\_vendor\rich\padding.py,padding.py,0.9998279809951782,malicious
python-packages-1757595213589,source\pip\_vendor\rich\control.py,control.py,0.9998276233673096,malicious
python-packages-1757595213589,source\pip\_internal\commands\lock.py,lock.py,0.9998270869255066,malicious
python-packages-1757595213589,source\pip\_internal\resolution\resolvelib\base.py,base.py,0.999826967716217,malicious
python-packages-1757595213589,source\pip\_vendor\cachecontrol\adapter.py,adapter.py,0.999826967716217,malicious
python-packages-1757595213589,source\pip\_internal\cli\req_command.py,req_command.py,0.9998267292976379,malicious
python-packages-1757595213589,source\pip\_internal\operations\build\metadata.py,metadata.py,0.9998263716697693,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_loop.py,_loop.py,0.9998262524604797,malicious
python-packages-1757595213589,source\pip\_vendor\rich\live_render.py,live_render.py,0.9998255372047424,malicious
python-packages-1757595213589,source\pip\_internal\commands\__init__.py,__init__.py,0.9998254179954529,malicious
python-packages-1757595213589,source\pip\_vendor\requests\hooks.py,hooks.py,0.9998254179954529,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\structs.py,structs.py,0.9998251795768738,malicious
python-packages-1757595213589,source\pip\_vendor\requests\_internal_utils.py,_internal_utils.py,0.9998248219490051,malicious
python-packages-1757595213589,source\pip\_vendor\cachecontrol\caches\redis_cache.py,redis_cache.py,0.9998247027397156,malicious
python-packages-1757595213589,source\pip\_vendor\platformdirs\__init__.py,__init__.py,0.9998244643211365,malicious
python-packages-1757595213589,source\pip\_vendor\rich\spinner.py,spinner.py,0.9998242259025574,malicious
python-packages-1757595213589,source\pip\_vendor\rich\color_triplet.py,color_triplet.py,0.9998237490653992,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\util\queue.py,queue.py,0.9998237490653992,malicious
python-packages-1757595213589,source\pip\_vendor\rich\filesize.py,filesize.py,0.9998236298561096,malicious
python-packages-1757595213589,source\pip\_vendor\rich\pager.py,pager.py,0.9998230338096619,malicious
python-packages-1757595213589,source\pip\_vendor\rich\styled.py,styled.py,0.9998226761817932,malicious
python-packages-1757595213589,source\pip\_vendor\pyproject_hooks\_in_process\__init__.py,__init__.py,0.9998225569725037,malicious
python-packages-1757595213589,source\pip\_vendor\rich\repr.py,repr.py,0.9998224377632141,malicious
python-packages-1757595213589,source\pip\_vendor\idna\intranges.py,intranges.py,0.9998223185539246,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\__init__.py,__init__.py,0.999822199344635,malicious
python-packages-1757595213589,source\pip\_internal\operations\install\editable_legacy.py,editable_legacy.py,0.9998219609260559,malicious
python-packages-1757595213589,source\pip\_internal\distributions\base.py,base.py,0.9998217225074768,malicious
python-packages-1757595213589,source\pip\_internal\models\target_python.py,target_python.py,0.9998202919960022,malicious
python-packages-1757595213589,source\pip\_vendor\msgpack\__init__.py,__init__.py,0.9998200535774231,malicious
python-packages-1757595213589,source\pip\_internal\resolution\resolvelib\provider.py,provider.py,0.9998188614845276,malicious
python-packages-1757595213589,source\pip\_internal\models\installation_report.py,installation_report.py,0.9998185038566589,malicious
python-packages-1757595213589,source\pip\_internal\utils\appdirs.py,appdirs.py,0.9998185038566589,malicious
python-packages-1757595213589,source\pip\_vendor\pygments\__main__.py,__main__.py,0.9998185038566589,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\util\timeout.py,timeout.py,0.9998180270195007,malicious
python-packages-1757595213589,source\pip\_internal\models\index.py,index.py,0.9998179078102112,malicious
python-packages-1757595213589,source\pip\_vendor\rich\containers.py,containers.py,0.9998177886009216,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_emoji_replace.py,_emoji_replace.py,0.9998177886009216,malicious
python-packages-1757595213589,source\pip\_vendor\pygments\formatter.py,formatter.py,0.9998162388801575,malicious
python-packages-1757595213589,source\pip\_vendor\cachecontrol\cache.py,cache.py,0.9998160004615784,malicious
python-packages-1757595213589,source\pip\_internal\utils\deprecation.py,deprecation.py,0.9998158812522888,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_windows_renderer.py,_windows_renderer.py,0.9998155236244202,malicious
python-packages-1757595213589,source\pip\_vendor\distro\__init__.py,__init__.py,0.9998154044151306,malicious
python-packages-1757595213589,source\pip\_internal\distributions\__init__.py,__init__.py,0.9998144507408142,malicious
python-packages-1757595213589,source\pip\_internal\utils\retry.py,retry.py,0.9998140931129456,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\exceptions.py,exceptions.py,0.9998136162757874,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_emoji_codes.py,_emoji_codes.py,0.9998111128807068,malicious
python-packages-1757595213589,source\pip\_vendor\requests\compat.py,compat.py,0.9998100399971008,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_fileno.py,_fileno.py,0.9998093247413635,malicious
python-packages-1757595213589,source\pip\_internal\distributions\installed.py,installed.py,0.9998084902763367,malicious
python-packages-1757595213589,source\pip\_vendor\rich\screen.py,screen.py,0.9998084902763367,malicious
python-packages-1757595213589,source\pip\_vendor\requests\exceptions.py,exceptions.py,0.9998076558113098,malicious
python-packages-1757595213589,source\pip\_internal\distributions\wheel.py,wheel.py,0.9998072981834412,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_timer.py,_timer.py,0.9998027682304382,malicious
python-packages-1757595213589,source\pip\_vendor\rich\constrain.py,constrain.py,0.9998025298118591,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_pick.py,_pick.py,0.9998003840446472,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\resolvers\__init__.py,__init__.py,0.9997988343238831,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\util\__init__.py,__init__.py,0.9997981190681458,malicious
python-packages-1757595213589,source\pip\_vendor\idna\__init__.py,__init__.py,0.9997978806495667,malicious
python-packages-1757595213589,source\pip\_internal\utils\packaging.py,packaging.py,0.9997956156730652,malicious
python-packages-1757595213589,source\pip\__pip-runner__.py,__pip-runner__.py,0.9997953772544861,malicious
python-packages-1757595213589,source\pip\_internal\cli\command_context.py,command_context.py,0.9997931122779846,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_null_file.py,_null_file.py,0.9997901320457458,malicious
python-packages-1757595213589,source\pip\_vendor\dependency_groups\__init__.py,__init__.py,0.9997835755348206,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_extension.py,_extension.py,0.9997832179069519,malicious
python-packages-1757595213589,source\pip\_vendor\requests\api.py,api.py,0.9997816681861877,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\resolvers\abstract.py,abstract.py,0.9997815489768982,malicious
python-packages-1757595213589,source\pip\_internal\models\selection_prefs.py,selection_prefs.py,0.9997811913490295,malicious
python-packages-1757595213589,source\uv\__init__.py,__init__.py,0.9997791647911072,malicious
python-packages-1757595213589,source\pip\_vendor\msgpack\exceptions.py,exceptions.py,0.9997782111167908,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\resolvers\criterion.py,criterion.py,0.999777615070343,malicious
python-packages-1757595213589,source\pip\_vendor\dependency_groups\_toml_compat.py,_toml_compat.py,0.9997718930244446,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\providers.py,providers.py,0.9997708201408386,malicious
python-packages-1757595213589,source\pip\_vendor\idna\uts46data.py,uts46data.py,0.9997686743736267,malicious
python-packages-1757595213589,source\pip\_vendor\distlib\__init__.py,__init__.py,0.9997625946998596,malicious
python-packages-1757595213589,source\pip\_internal\models\candidate.py,candidate.py,0.999762237071991,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\resolvers\exceptions.py,exceptions.py,0.9997621178627014,malicious
python-packages-1757595213589,source\pip\_internal\vcs\__init__.py,__init__.py,0.9997571110725403,malicious
python-packages-1757595213589,source\pip\_vendor\pyproject_hooks\__init__.py,__init__.py,0.9997507929801941,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_stack.py,_stack.py,0.9997467398643494,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\__init__.py,__init__.py,0.9997370839118958,malicious
python-packages-1757595213589,source\pip\_vendor\rich\region.py,region.py,0.9997363686561584,malicious
python-packages-1757595213589,source\pip\_internal\__init__.py,__init__.py,0.9997361302375793,malicious
python-packages-1757595213589,source\pip\_internal\utils\_log.py,_log.py,0.999734103679657,malicious
python-packages-1757595213589,source\pip\_vendor\packaging\_structures.py,_structures.py,0.999734103679657,malicious
python-packages-1757595213589,source\pip\_vendor\idna\idnadata.py,idnadata.py,0.9997305274009705,malicious
python-packages-1757595213589,source\pip\_vendor\certifi\__main__.py,__main__.py,0.9997181296348572,malicious
python-packages-1757595213589,source\pip\_internal\main.py,main.py,0.9997068047523499,malicious
python-packages-1757595213589,source\pip\_vendor\rich\terminal_theme.py,terminal_theme.py,0.9997010231018066,malicious
python-packages-1757595213589,source\pip\_vendor\pygments\styles\_mapping.py,_mapping.py,0.9996957778930664,malicious
python-packages-1757595213589,source\pip\_vendor\packaging\licenses\_spdx.py,_spdx.py,0.9996846914291382,malicious
python-packages-1757595213589,source\pip\_vendor\resolvelib\reporters.py,reporters.py,0.9996817111968994,malicious
python-packages-1757595213589,source\pip\_internal\utils\datetime.py,datetime.py,0.9996577501296997,malicious
python-packages-1757595213589,source\pip\_internal\utils\filetypes.py,filetypes.py,0.9996155500411987,malicious
python-packages-1757595213589,source\pip\_vendor\distro\__main__.py,__main__.py,0.9996125102043152,malicious
python-packages-1757595213589,source\pip\_internal\resolution\base.py,base.py,0.99959796667099,malicious
python-packages-1757595213589,source\pip\__init__.py,__init__.py,0.9995827078819275,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_cell_widths.py,_cell_widths.py,0.9995408058166504,malicious
python-packages-1757595213589,source\pip\_internal\models\scheme.py,scheme.py,0.9994550347328186,malicious
python-packages-1757595213589,source\pip\_vendor\pygments\lexers\_mapping.py,_mapping.py,0.9991877675056458,malicious
python-packages-1757595213589,source\pip\_vendor\truststore\_ssl_constants.py,_ssl_constants.py,0.9988632202148438,malicious
python-packages-1757595213589,source\pip\_vendor\cachecontrol\__init__.py,__init__.py,0.998824417591095,malicious
python-packages-1757595213589,source\pip\_vendor\rich\_palettes.py,_palettes.py,0.9987329840660095,malicious
python-packages-1757595213589,source\pip\_vendor\pygments\formatters\_mapping.py,_mapping.py,0.9986863732337952,malicious
python-packages-1757595213589,source\pip\_vendor\idna\compat.py,compat.py,0.9986808896064758,malicious
python-packages-1757595213589,source\pip\_vendor\requests\certs.py,certs.py,0.9982835054397583,malicious
python-packages-1757595213589,source\pip\_vendor\rich\errors.py,errors.py,0.9974752068519592,malicious
python-packages-1757595213589,source\pip\_vendor\platformdirs\version.py,version.py,0.9954041242599487,malicious
python-packages-1757595213589,source\pip\_internal\cli\__init__.py,__init__.py,0.972219705581665,malicious
python-packages-1757595213589,source\pip\_internal\operations\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_internal\operations\build\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_internal\resolution\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_internal\resolution\legacy\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_internal\resolution\resolvelib\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_internal\utils\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\contrib\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\contrib\_securetransport\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\packages\__init__.py,__init__.py,0.7142205238342285,malicious
python-packages-1757595213589,source\pip\_vendor\urllib3\packages\backports\__init__.py,__init__.py,0.7142205238342285,malicious
